experiment_id,game_id,model_family,persuasion_mode,player_count,warning,total_turns,day_turns,night_turns,vote_turns,distinct_speakers,werewolf_turns,werewolf_turn_share,avg_utterance_words,avg_utterance_chars,median_utterance_words,vote_top_count,vote_concentration,vote_tie
qwen:baseline:qwen-100,GeneratedGame69,qwen,baseline,5,False,26,20,1,5,5,1,0.038461538461538464,58.9615,329.5385,65.0,4,0.3333,False
qwen:baseline:qwen-100,GeneratedGame70,qwen,baseline,5,False,25,20,0,5,5,10,0.4,53.88,315.32,62,4,0.2857,True
qwen:baseline:qwen-100,GeneratedGame71,qwen,baseline,5,True,25,20,0,5,5,2,0.08,74.48,414.04,85,3,0.375,False
qwen:baseline:qwen-100,GeneratedGame72,qwen,baseline,5,False,26,20,1,5,5,0,0.0,50.4231,283.8846,58.0,4,0.5,False
qwen:baseline:qwen-100,GeneratedGame73,qwen,baseline,5,True,25,20,0,5,5,6,0.24,59.2,334.68,61,4,0.4444,False
qwen:baseline:qwen-100,GeneratedGame74,qwen,baseline,5,False,26,20,1,5,5,2,0.07692307692307693,55.1538,309.8077,62.0,3,0.3333,False
qwen:baseline:qwen-100,GeneratedGame75,qwen,baseline,5,True,25,20,0,5,5,9,0.36,59.52,334.84,67,3,0.2727,True
qwen:baseline:qwen-100,GeneratedGame76,qwen,baseline,5,True,26,20,1,5,5,7,0.2692307692307692,66.6538,374.5769,76.5,4,0.2667,False
qwen:baseline:qwen-100,GeneratedGame77,qwen,baseline,5,False,26,20,1,5,5,5,0.19230769230769232,49.9615,287.1154,57.0,5,0.2381,True
qwen:baseline:qwen-100,GeneratedGame78,qwen,baseline,5,False,26,20,1,5,5,9,0.34615384615384615,51.6923,299.5,60.0,4,0.2857,False
qwen:baseline:qwen-100,GeneratedGame79,qwen,baseline,5,False,26,20,1,5,5,3,0.11538461538461539,61,342.8846,74.5,5,0.2941,False
qwen:baseline:qwen-100,GeneratedGame80,qwen,baseline,5,False,26,20,1,5,5,4,0.15384615384615385,53.5,300.6154,69.0,3,0.2308,True
qwen:baseline:qwen-100,GeneratedGame81,qwen,baseline,5,False,26,20,1,5,5,5,0.19230769230769232,61.5385,340.2692,72.0,5,0.2778,False
qwen:baseline:qwen-100,GeneratedGame82,qwen,baseline,5,False,26,20,1,5,5,9,0.34615384615384615,56.7692,309.1923,61.5,3,0.375,False
qwen:baseline:qwen-100,GeneratedGame83,qwen,baseline,5,False,25,20,0,5,5,12,0.48,51.6,309.52,53,5,0.3846,True
qwen:baseline:qwen-100,GeneratedGame84,qwen,baseline,5,False,26,20,1,5,5,6,0.23076923076923078,63.0385,352.5,70.5,5,0.4167,False
qwen:baseline:qwen-100,GeneratedGame85,qwen,baseline,5,False,25,20,0,5,5,8,0.32,53.8,307,49,4,0.3077,False
qwen:baseline:qwen-100,GeneratedGame86,qwen,baseline,5,False,25,20,0,5,5,5,0.2,57.44,329.48,56,4,0.25,True
qwen:baseline:qwen-100,GeneratedGame87,qwen,baseline,5,False,25,20,0,5,5,3,0.12,64.2,349.76,73,4,0.3333,False
qwen:baseline:qwen-100,GeneratedGame88,qwen,baseline,5,False,25,20,0,5,5,3,0.12,54.32,308.6,55,4,0.5,False
qwen:baseline:qwen-100,GeneratedGame89,qwen,baseline,5,True,25,20,0,5,5,6,0.24,49.28,288.84,51,4,0.3077,False
qwen:baseline:qwen-100,GeneratedGame90,qwen,baseline,5,False,26,20,1,5,5,2,0.07692307692307693,47.1923,274.6154,50.0,3,0.4286,False
qwen:baseline:qwen-100,GeneratedGame91,qwen,baseline,5,False,25,20,0,5,5,11,0.44,53.32,307.68,61,2,0.3333,False
qwen:baseline:qwen-100,GeneratedGame92,qwen,baseline,5,True,26,20,1,5,5,0,0.0,72.0385,407.0385,82.5,2,0.3333,False
qwen:baseline:qwen-100,GeneratedGame93,qwen,baseline,5,True,26,20,1,5,5,9,0.34615384615384615,60.6923,348.3846,71.0,2,0.2857,True
qwen:baseline:qwen-100,GeneratedGame94,qwen,baseline,5,True,25,20,0,5,5,3,0.12,70.08,413.8,78,5,0.4545,False
qwen:baseline:qwen-100,GeneratedGame95,qwen,baseline,5,False,25,20,0,5,5,1,0.04,56.24,322.36,67,3,0.2308,True
qwen:baseline:qwen-100,GeneratedGame96,qwen,baseline,5,True,25,20,0,5,5,7,0.28,61.68,343.12,75,4,0.25,True
qwen:baseline:qwen-100,GeneratedGame97,qwen,baseline,5,False,25,20,0,5,5,0,0.0,55.52,310.04,61,5,0.3846,False
qwen:baseline:qwen-100,GeneratedGame98,qwen,baseline,5,False,26,20,1,5,5,0,0.0,53.1923,295.8462,53.5,2,0.2222,True
qwen:baseline:qwen-100,GeneratedGame99,qwen,baseline,5,False,26,20,1,5,5,8,0.3076923076923077,56.8462,317.6923,62.0,5,0.2941,False
qwen:baseline:qwen-100,GeneratedGame100,qwen,baseline,5,True,25,20,0,5,5,11,0.44,53,307.04,63,2,0.2857,True
qwen:structured:qwen-structured-100-1,GeneratedGame1,qwen,structured,5,False,25,20,0,5,5,2,0.08,56.28,308.4,63,4,0.5,False
qwen:structured:qwen-structured-100-1,GeneratedGame2,qwen,structured,5,False,26,20,1,5,5,4,0.15384615384615385,58.3077,325.7308,70.0,5,0.3846,False
qwen:structured:qwen-structured-100-1,GeneratedGame3,qwen,structured,5,True,26,20,1,5,5,1,0.038461538461538464,48.4615,284.1923,54.0,3,0.2727,True
qwen:structured:qwen-structured-100-1,GeneratedGame4,qwen,structured,5,True,26,20,1,5,5,6,0.23076923076923078,57.0769,323.7308,69.0,4,0.2105,True
qwen:structured:qwen-structured-100-1,GeneratedGame5,qwen,structured,5,False,26,20,1,5,5,11,0.4230769230769231,57,314.6538,68.5,5,0.2174,True
qwen:structured:qwen-structured-100-1,GeneratedGame6,qwen,structured,5,False,26,20,1,5,5,4,0.15384615384615385,54,307.0769,65.5,4,0.3077,True
qwen:structured:qwen-structured-100-1,GeneratedGame7,qwen,structured,5,False,25,20,0,5,5,10,0.4,67.52,376.4,74,5,0.2381,True
qwen:structured:qwen-structured-100-1,GeneratedGame8,qwen,structured,5,False,26,20,1,5,5,7,0.2692307692307692,52.7692,311.5769,59.0,5,0.2273,True
qwen:structured:qwen-structured-100-1,GeneratedGame9,qwen,structured,5,False,25,20,0,5,5,6,0.24,58.8,325.64,64,5,0.3333,False
qwen:structured:qwen-structured-100-1,GeneratedGame10,qwen,structured,5,False,26,20,1,5,5,6,0.23076923076923078,49.7308,296.1154,54.0,5,0.5556,False
qwen:structured:qwen-structured-100-1,GeneratedGame11,qwen,structured,5,False,26,20,1,5,5,6,0.23076923076923078,56.1154,311.1923,67.0,4,0.3636,True
qwen:structured:qwen-structured-100-1,GeneratedGame12,qwen,structured,5,False,26,20,1,5,5,2,0.07692307692307693,55.5385,323.0385,66.0,4,0.25,True
qwen:structured:qwen-structured-100-1,GeneratedGame13,qwen,structured,5,False,25,20,0,5,5,4,0.16,57.48,329.92,61,5,0.3846,True
qwen:structured:qwen-structured-100-1,GeneratedGame14,qwen,structured,5,False,25,20,0,5,5,3,0.12,55.52,298.24,58,5,0.3846,False
qwen:structured:qwen-structured-100-1,GeneratedGame15,qwen,structured,5,False,26,20,1,5,5,9,0.34615384615384615,62.6538,352.3462,72.0,5,0.3125,False
qwen:structured:qwen-structured-100-1,GeneratedGame16,qwen,structured,5,False,26,20,1,5,5,2,0.07692307692307693,59.1538,329.1538,66.0,5,0.2778,False
qwen:structured:qwen-structured-100-1,GeneratedGame17,qwen,structured,5,False,26,20,1,5,5,4,0.15384615384615385,48.1154,279,50.5,3,0.3333,True
qwen:structured:qwen-structured-100-1,GeneratedGame18,qwen,structured,5,False,26,20,1,5,5,6,0.23076923076923078,53.0769,298.3462,63.0,3,0.25,True
qwen:structured:qwen-structured-100-1,GeneratedGame19,qwen,structured,5,False,26,20,1,5,5,9,0.34615384615384615,54.3846,309.9231,59.5,5,0.2273,True
qwen:structured:qwen-structured-100-1,GeneratedGame20,qwen,structured,5,False,26,20,1,5,5,7,0.2692307692307692,59.9231,344.8846,63.5,3,0.4286,False
qwen:structured:qwen-structured-100-1,GeneratedGame21,qwen,structured,5,False,26,20,1,5,5,11,0.4230769230769231,57.7692,329.1538,71.0,5,0.4167,False
qwen:structured:qwen-structured-100-1,GeneratedGame22,qwen,structured,5,False,26,20,1,5,5,9,0.34615384615384615,62.3846,351.8077,72.5,4,0.2222,True
qwen:structured:qwen-structured-100-1,GeneratedGame23,qwen,structured,5,False,26,20,1,5,5,0,0.0,55.2308,310.3077,64.5,3,0.3333,True
qwen:structured:qwen-structured-100-1,GeneratedGame24,qwen,structured,5,False,26,20,1,5,5,2,0.07692307692307693,72.0385,392.7308,78.5,2,0.2222,True
qwen:structured:qwen-structured-100-1,GeneratedGame25,qwen,structured,5,False,26,20,1,5,5,12,0.46153846153846156,58.3846,334.8077,70.5,5,0.2778,False
qwen:structured:qwen-structured-100-1,GeneratedGame26,qwen,structured,5,False,26,20,1,5,5,10,0.38461538461538464,66.0385,367.5385,65.0,4,0.2857,False
qwen:structured:qwen-structured-100-1,GeneratedGame27,qwen,structured,5,False,26,20,1,5,5,1,0.038461538461538464,74.6923,407.0385,86.5,2,0.3333,False
qwen:structured:qwen-structured-100-1,GeneratedGame28,qwen,structured,5,False,26,20,1,5,5,2,0.07692307692307693,61.5769,348.1923,70.5,3,0.2308,True
qwen:structured:qwen-structured-100-1,GeneratedGame29,qwen,structured,5,False,26,20,1,5,5,1,0.038461538461538464,46.5,257.3077,50.5,4,0.2222,True
qwen:structured:qwen-structured-100-1,GeneratedGame30,qwen,structured,5,False,26,20,1,5,5,6,0.23076923076923078,62.2308,342.9615,67.0,3,0.25,True
qwen:structured:qwen-structured-100-1,GeneratedGame31,qwen,structured,5,False,25,20,0,5,5,7,0.28,51.36,307.64,53,5,0.3571,True
qwen:structured:qwen-structured-100-1,GeneratedGame32,qwen,structured,5,True,26,20,1,5,5,0,0.0,66.5769,369.8077,71.0,4,0.25,False
qwen:structured:qwen-structured-100-1,GeneratedGame33,qwen,structured,5,False,26,20,1,5,5,8,0.3076923076923077,53.3462,300.6538,58.5,5,0.2941,False
qwen:structured:qwen-structured-100-1,GeneratedGame34,qwen,structured,5,False,26,20,1,5,5,10,0.38461538461538464,48.6154,281.0769,57.0,5,0.3333,False
qwen:structured:qwen-structured-100-1,GeneratedGame35,qwen,structured,5,False,25,20,0,5,5,0,0.0,58.64,320.24,63,3,0.2727,True
qwen:structured:qwen-structured-100-1,GeneratedGame36,qwen,structured,5,False,26,20,1,5,5,4,0.15384615384615385,57.3846,331.6923,66.0,5,0.3846,True
qwen:structured:qwen-structured-100-1,GeneratedGame37,qwen,structured,5,False,26,20,1,5,5,6,0.23076923076923078,49.5,279.9615,54.5,5,0.2174,True
qwen:structured:qwen-structured-100-1,GeneratedGame38,qwen,structured,5,False,26,20,1,5,5,5,0.19230769230769232,59.2308,331.1538,68.0,2,0.2857,True
qwen:structured:qwen-structured-100-1,GeneratedGame39,qwen,structured,5,False,26,20,1,5,5,3,0.11538461538461539,53.5769,302.2308,64.5,3,0.4286,False
qwen:structured:qwen-structured-100-1,GeneratedGame40,qwen,structured,5,False,25,20,0,5,5,7,0.28,52.68,308.2,64,5,0.2632,True
qwen:structured:qwen-structured-100-1,GeneratedGame41,qwen,structured,5,False,26,20,1,5,5,5,0.19230769230769232,40.7308,233.8077,46.0,5,0.3571,False
qwen:structured:qwen-structured-100-1,GeneratedGame42,qwen,structured,5,False,26,20,1,5,5,9,0.34615384615384615,41.8846,247.7308,44.0,5,0.3846,True
qwen:structured:qwen-structured-100-1,GeneratedGame43,qwen,structured,5,True,25,20,0,5,5,2,0.08,56.2,322.6,65,5,0.5,False
qwen:structured:qwen-structured-100-1,GeneratedGame44,qwen,structured,5,False,25,20,0,5,5,0,0.0,59.88,344.56,68,3,0.4286,False
qwen:structured:qwen-structured-100-1,GeneratedGame45,qwen,structured,5,False,26,20,1,5,5,11,0.4230769230769231,72.4615,410.6538,81.5,3,0.3333,True
qwen:structured:qwen-structured-100-1,GeneratedGame46,qwen,structured,5,True,26,20,1,5,5,0,0.0,46.3846,271.7308,50.0,5,0.3846,False
qwen:structured:qwen-structured-100-1,GeneratedGame47,qwen,structured,5,False,25,20,0,5,5,11,0.44,61.4,340.48,66,4,0.2353,True
qwen:structured:qwen-structured-100-1,GeneratedGame48,qwen,structured,5,False,25,20,0,5,5,7,0.28,51.6,294.64,57,5,0.2273,True
qwen:structured:qwen-structured-100-1,GeneratedGame49,qwen,structured,5,False,25,20,0,5,5,6,0.24,57.64,321.36,63,5,0.2273,True
qwen:structured:qwen-structured-100-1,GeneratedGame50,qwen,structured,5,False,26,20,1,5,5,11,0.4230769230769231,58.2308,321.2692,58.5,3,0.3,True
qwen:structured:qwen-structured-100-1,GeneratedGame51,qwen,structured,5,False,25,20,0,5,5,6,0.24,54.8,314.56,58,4,0.2667,True
qwen:structured:qwen-structured-100-1,GeneratedGame52,qwen,structured,5,False,26,20,1,5,5,9,0.34615384615384615,75.4231,425.5385,91.5,4,0.2667,True
qwen:structured:qwen-structured-100-1,GeneratedGame53,qwen,structured,5,False,26,20,1,5,5,3,0.11538461538461539,50.7692,295.3462,61.0,5,0.2381,True
qwen:structured:qwen-structured-100-1,GeneratedGame54,qwen,structured,5,False,26,20,1,5,5,12,0.46153846153846156,58.4231,349.9231,64.5,5,0.3846,True
qwen:structured:qwen-structured-100-1,GeneratedGame55,qwen,structured,5,False,26,20,1,5,5,0,0.0,64.4231,347.6923,75.5,5,0.3846,True
qwen:structured:qwen-structured-100-1,GeneratedGame56,qwen,structured,5,False,26,20,1,5,5,4,0.15384615384615385,51.5,292.2692,59.5,2,0.3333,False
qwen:structured:qwen-structured-100-1,GeneratedGame57,qwen,structured,5,True,26,20,1,5,5,7,0.2692307692307692,49.5,282.2308,60.0,5,0.4167,False
qwen:structured:qwen-structured-100-1,GeneratedGame58,qwen,structured,5,False,26,20,1,5,5,9,0.34615384615384615,65.8077,357.4231,74.5,3,0.3,True
qwen:structured:qwen-structured-100-1,GeneratedGame59,qwen,structured,5,False,26,20,1,5,5,12,0.46153846153846156,59.5769,329.1538,60.0,5,0.3846,True
qwen:structured:qwen-structured-100-1,GeneratedGame60,qwen,structured,5,False,25,20,0,5,5,4,0.16,63.96,372.52,70,4,0.3636,True
qwen:structured:qwen-structured-100-1,GeneratedGame61,qwen,structured,5,False,26,20,1,5,5,3,0.11538461538461539,38.5,227.4615,41.5,5,0.3571,True
qwen:structured:qwen-structured-100-1,GeneratedGame62,qwen,structured,5,False,26,20,1,5,5,6,0.23076923076923078,52.3077,304.0385,61.0,5,0.2273,True
qwen:structured:qwen-structured-100-1,GeneratedGame63,qwen,structured,5,False,26,20,1,5,5,3,0.11538461538461539,63.3077,365.0385,69.5,5,0.3846,True
qwen:structured:qwen-structured-100-1,GeneratedGame64,qwen,structured,5,False,26,20,1,5,5,4,0.15384615384615385,49.5,286,56.5,5,0.3333,False
qwen:structured:qwen-structured-100-1,GeneratedGame65,qwen,structured,5,False,25,20,0,5,5,10,0.4,47.64,269.48,54,3,0.375,False
qwen:structured:qwen-structured-100-1,GeneratedGame66,qwen,structured,5,False,26,20,1,5,5,4,0.15384615384615385,48.6923,288.3077,55.5,5,0.3571,True
qwen:structured:qwen-structured-100-1,GeneratedGame67,qwen,structured,5,False,26,20,1,5,5,4,0.15384615384615385,54.1538,303.5,63.0,4,0.2353,True
qwen:structured:qwen-structured-100-1,GeneratedGame68,qwen,structured,5,True,26,20,1,5,5,6,0.23076923076923078,64.9231,369.9615,77.0,3,0.2143,True
qwen:structured:qwen-structured-100-1,GeneratedGame69,qwen,structured,5,False,26,20,1,5,5,7,0.2692307692307692,57.3077,321.0385,64.0,3,0.25,True
qwen:structured:qwen-structured-100-1,GeneratedGame70,qwen,structured,5,True,25,20,0,5,5,4,0.16,62.36,357.2,72,5,0.3846,False
qwen:structured:qwen-structured-100-1,GeneratedGame71,qwen,structured,5,False,26,20,1,5,5,0,0.0,56.3462,314.8462,58.5,5,0.3333,False
qwen:structured:qwen-structured-100-1,GeneratedGame72,qwen,structured,5,True,26,20,1,5,5,5,0.19230769230769232,56.2308,314.9615,57.5,5,0.3571,False
qwen:structured:qwen-structured-100-1,GeneratedGame73,qwen,structured,5,False,26,20,1,5,5,11,0.4230769230769231,66.6538,378.5769,72.0,5,0.4167,False
qwen:structured:qwen-structured-100-1,GeneratedGame74,qwen,structured,5,False,26,20,1,5,5,2,0.07692307692307693,53.7692,302.8846,59.0,5,0.5556,False
qwen:structured:qwen-structured-100-1,GeneratedGame75,qwen,structured,5,False,26,20,1,5,5,11,0.4230769230769231,61.3846,338.0769,69.0,3,0.4286,False
qwen:structured:qwen-structured-100-1,GeneratedGame76,qwen,structured,5,False,25,20,0,5,5,12,0.48,66.28,371.28,71,2,0.2857,True
qwen:structured:qwen-structured-100-1,GeneratedGame77,qwen,structured,5,False,26,20,1,5,5,9,0.34615384615384615,45.4615,258.3846,52.5,2,0.2857,True
qwen:structured:qwen-structured-100-1,GeneratedGame78,qwen,structured,5,False,25,20,0,5,5,11,0.44,51.68,297.88,58,4,0.3077,True
qwen:structured:qwen-structured-100-1,GeneratedGame79,qwen,structured,5,False,26,20,1,5,5,3,0.11538461538461539,53.0769,295.3846,61.5,4,0.3636,True
qwen:structured:qwen-structured-100-1,GeneratedGame80,qwen,structured,5,False,26,20,1,5,5,9,0.34615384615384615,51.3462,303.6538,64.0,5,0.4545,False
qwen:structured:qwen-structured-100-1,GeneratedGame81,qwen,structured,5,False,26,20,1,5,5,0,0.0,63.6923,354.1154,81.5,5,0.4167,False
qwen:structured:qwen-structured-100-1,GeneratedGame82,qwen,structured,5,True,26,20,1,5,5,8,0.3076923076923077,51.0769,297.8462,60.5,2,0.3333,False
qwen:structured:qwen-structured-100-1,GeneratedGame83,qwen,structured,5,False,25,20,0,5,5,0,0.0,51.68,289.88,58,3,0.4286,False
qwen:structured:qwen-structured-100-1,GeneratedGame84,qwen,structured,5,False,25,20,0,5,5,2,0.08,49.2,277.48,57,2,0.3333,False
qwen:structured:qwen-structured-100-1,GeneratedGame85,qwen,structured,5,False,26,20,1,5,5,6,0.23076923076923078,43.0769,250.1538,47.0,4,0.2857,False
qwen:structured:qwen-structured-100-1,GeneratedGame86,qwen,structured,5,False,26,20,1,5,5,3,0.11538461538461539,47.7308,270.3077,53.0,5,0.5,False
qwen:structured:qwen-structured-100-1,GeneratedGame87,qwen,structured,5,False,25,20,0,5,5,2,0.08,56.16,309.32,60,2,0.2222,True
qwen:structured:qwen-structured-100-1,GeneratedGame88,qwen,structured,5,False,25,20,0,5,5,2,0.08,53.32,297.32,56,5,0.3846,True
qwen:structured:qwen-structured-100-1,GeneratedGame89,qwen,structured,5,False,26,20,1,5,5,6,0.23076923076923078,46.3077,275.1154,48.5,4,0.3333,False
qwen:structured:qwen-structured-100-1,GeneratedGame90,qwen,structured,5,False,25,20,0,5,5,4,0.16,71.68,398.12,85,3,0.2308,True
qwen:structured:qwen-structured-100-1,GeneratedGame91,qwen,structured,5,False,26,20,1,5,5,3,0.11538461538461539,63.0385,346.3077,64.5,5,0.2273,True
qwen:structured:qwen-structured-100-1,GeneratedGame92,qwen,structured,5,True,25,20,0,5,5,0,0.0,52.76,303.4,61,2,0.3333,False
qwen:structured:qwen-structured-100-1,GeneratedGame93,qwen,structured,5,False,25,20,0,5,5,4,0.16,58.64,325,71,2,0.25,True
qwen:structured:qwen-structured-100-1,GeneratedGame94,qwen,structured,5,False,26,20,1,5,5,2,0.07692307692307693,51.2308,285.3077,61.0,5,0.4545,False
qwen:structured:qwen-structured-100-1,GeneratedGame95,qwen,structured,5,False,26,20,1,5,5,4,0.15384615384615385,57.5769,324.2692,65.0,2,0.2222,True
qwen:structured:qwen-structured-100-1,GeneratedGame96,qwen,structured,5,False,26,20,1,5,5,2,0.07692307692307693,52.6923,300.3462,64.0,3,0.3333,True
qwen:structured:qwen-structured-100-1,GeneratedGame97,qwen,structured,5,False,26,20,1,5,5,2,0.07692307692307693,54.8846,309.7308,58.0,5,0.4167,False
qwen:structured:qwen-structured-100-1,GeneratedGame98,qwen,structured,5,False,25,20,0,5,5,10,0.4,59.44,323.16,62,4,0.25,True
qwen:structured:qwen-structured-100-1,GeneratedGame99,qwen,structured,5,False,26,20,1,5,5,5,0.19230769230769232,49.2308,280.3077,53.5,4,0.4,False
qwen:structured:qwen-structured-100-1,GeneratedGame100,qwen,structured,5,False,26,20,1,5,5,8,0.3076923076923077,52.5385,297.8846,54.5,5,0.3333,True
qwen:structured:qwen-structured-100,GeneratedGame1,qwen,structured,5,False,26,20,1,5,5,4,0.15384615384615385,66.2692,371.1538,74.5,4,0.2105,True
qwen:structured:qwen-structured-100,GeneratedGame2,qwen,structured,5,False,26,20,1,5,5,1,0.038461538461538464,62.7308,348.8846,73.0,5,0.2941,True
qwen:structured:qwen-structured-100,GeneratedGame3,qwen,structured,5,True,25,20,0,5,5,7,0.28,64.72,358.12,73,3,0.25,True
qwen:structured:qwen-structured-100,GeneratedGame4,qwen,structured,5,False,25,20,0,5,5,4,0.16,60.68,347.32,61,5,0.2941,False
qwen:structured:qwen-structured-100,GeneratedGame5,qwen,structured,5,False,25,20,0,5,5,5,0.2,47.2,267.36,47,2,0.25,True
qwen:structured:qwen-structured-100,GeneratedGame6,qwen,structured,5,False,26,20,1,5,5,10,0.38461538461538464,59.9231,330.8462,71.5,5,0.3333,False
qwen:structured:qwen-structured-100,GeneratedGame7,qwen,structured,5,False,26,20,1,5,5,0,0.0,52.6154,294.8462,57.0,2,0.2857,True
qwen:structured:qwen-structured-100,GeneratedGame8,qwen,structured,5,False,26,20,1,5,5,3,0.11538461538461539,54.6154,300.2308,62.5,4,0.4,False
qwen:structured:qwen-structured-100,GeneratedGame9,qwen,structured,5,False,26,20,1,5,5,10,0.38461538461538464,46.9231,280.2308,53.5,3,0.4286,False
qwen:structured:qwen-structured-100,GeneratedGame10,qwen,structured,5,False,25,20,0,5,5,6,0.24,55.72,316.12,65,5,0.3333,False
qwen:structured:qwen-structured-100,GeneratedGame11,qwen,structured,5,False,26,20,1,5,5,9,0.34615384615384615,56.9231,322.6538,61.0,5,0.2381,False
qwen:structured:qwen-structured-100,GeneratedGame12,qwen,structured,5,False,25,20,0,5,5,7,0.28,55,311.12,58,4,0.2353,True
qwen:structured:qwen-structured-100,GeneratedGame13,qwen,structured,5,False,25,20,0,5,5,4,0.16,55.4,312.08,60,5,0.2941,False
qwen:structured:qwen-structured-100,GeneratedGame14,qwen,structured,5,False,26,20,1,5,5,12,0.46153846153846156,55.7692,310.5769,59.0,5,0.3571,True
qwen:structured:qwen-structured-100,GeneratedGame15,qwen,structured,5,True,26,20,1,5,5,0,0.0,55.6538,312.8462,60.5,5,0.5556,False
qwen:structured:qwen-structured-100,GeneratedGame16,qwen,structured,5,False,26,20,1,5,5,2,0.07692307692307693,59.6538,328.7308,67.0,3,0.4286,False
qwen:structured:qwen-structured-100,GeneratedGame17,qwen,structured,5,False,25,20,0,5,5,6,0.24,48.08,280.24,51,5,0.4167,False
qwen:structured:qwen-structured-100,GeneratedGame18,qwen,structured,5,False,26,20,1,5,5,4,0.15384615384615385,68.7692,380.6923,85.0,4,0.2353,True
qwen:structured:qwen-structured-100,GeneratedGame19,qwen,structured,5,False,26,20,1,5,5,0,0.0,54.3077,309.3462,66.5,5,0.3125,True
qwen:structured:qwen-structured-100,GeneratedGame20,qwen,structured,5,False,25,20,0,5,5,4,0.16,63.8,360.08,68,3,0.2727,True
qwen:structured:qwen-structured-100,GeneratedGame21,qwen,structured,5,False,25,20,0,5,5,6,0.24,44.08,250.28,52,5,0.2941,True
qwen:structured:qwen-structured-100,GeneratedGame22,qwen,structured,5,False,25,20,0,5,5,7,0.28,58.8,347.04,64,4,0.2353,True
qwen:structured:qwen-structured-100,GeneratedGame23,qwen,structured,5,False,25,20,0,5,5,7,0.28,63.04,362.6,65,5,0.3333,False
qwen:structured:qwen-structured-100,GeneratedGame24,qwen,structured,5,False,25,20,0,5,5,10,0.4,57,303.12,63,2,0.2857,True
qwen:structured:qwen-structured-100,GeneratedGame25,qwen,structured,5,False,25,20,0,5,5,6,0.24,59.96,344.32,65,4,0.5,False
qwen:structured:qwen-structured-100,GeneratedGame26,qwen,structured,5,False,25,20,0,5,5,12,0.48,51.56,295.8,55,4,0.3077,True
qwen:structured:qwen-structured-100,GeneratedGame27,qwen,structured,5,False,25,20,0,5,5,6,0.24,57.6,319.48,67,2,0.2222,True
qwen:structured:qwen-structured-100,GeneratedGame28,qwen,structured,5,False,25,20,0,5,5,6,0.24,65.28,370.24,71,5,0.3571,True
qwen:structured:qwen-structured-100,GeneratedGame29,qwen,structured,5,False,25,20,0,5,5,5,0.2,55.28,327.16,65,4,0.2857,True
qwen:structured:qwen-structured-100,GeneratedGame30,qwen,structured,5,False,25,20,0,5,5,6,0.24,59.28,331.12,61,3,0.25,True
qwen:structured:qwen-structured-100,GeneratedGame31,qwen,structured,5,False,25,20,0,5,5,0,0.0,62.12,352.88,63,5,0.4167,False
qwen:structured:qwen-structured-100,GeneratedGame32,qwen,structured,5,False,26,20,1,5,5,7,0.2692307692307692,48.3077,267.9231,56.0,5,0.2632,True
qwen:structured:qwen-structured-100,GeneratedGame33,qwen,structured,5,True,26,20,1,5,5,11,0.4230769230769231,57.3077,322.8846,67.0,5,0.5556,False
qwen:structured:qwen-structured-100,GeneratedGame34,qwen,structured,5,False,26,20,1,5,5,11,0.4230769230769231,49.4615,285.0769,55.5,5,0.4167,False
qwen:structured:qwen-structured-100,GeneratedGame35,qwen,structured,5,False,25,20,0,5,5,11,0.44,49.52,286.88,53,4,0.2857,False
qwen:structured:qwen-structured-100,GeneratedGame36,qwen,structured,5,False,26,20,1,5,5,5,0.19230769230769232,62.6923,353.9231,67.5,5,0.2632,True
qwen:structured:qwen-structured-100,GeneratedGame37,qwen,structured,5,False,26,20,1,5,5,4,0.15384615384615385,61.7692,337.7692,70.5,5,0.2941,False
qwen:structured:qwen-structured-100,GeneratedGame38,qwen,structured,5,False,26,20,1,5,5,10,0.38461538461538464,59.9615,338.2692,66.0,5,0.3846,False
qwen:structured:qwen-structured-100,GeneratedGame39,qwen,structured,5,True,26,20,1,5,5,8,0.3076923076923077,59.8462,335.2308,71.0,4,0.2857,True
qwen:structured:qwen-structured-100,GeneratedGame40,qwen,structured,5,False,25,20,0,5,5,7,0.28,52.2,299.56,55,4,0.4444,False
qwen:structured:qwen-structured-100,GeneratedGame41,qwen,structured,5,False,25,20,0,5,5,3,0.12,60.52,336.56,69,5,0.3846,False
qwen:structured:qwen-structured-100,GeneratedGame42,qwen,structured,5,False,25,20,0,5,5,6,0.24,62.16,362.44,66,4,0.4444,False
qwen:structured:qwen-structured-100,GeneratedGame43,qwen,structured,5,False,26,20,1,5,5,4,0.15384615384615385,67.2308,369.1538,74.0,4,0.2222,True
qwen:structured:qwen-structured-100,GeneratedGame44,qwen,structured,5,False,25,20,0,5,5,3,0.12,44.44,262.32,51,3,0.375,False
qwen:structured:qwen-structured-100,GeneratedGame45,qwen,structured,5,False,26,20,1,5,5,4,0.15384615384615385,53.6538,294.3846,63.5,4,0.2667,True
qwen:structured:qwen-structured-100,GeneratedGame46,qwen,structured,5,False,26,20,1,5,5,3,0.11538461538461539,50.7692,286.3462,57.0,2,0.2857,True
qwen:structured:qwen-structured-100,GeneratedGame47,qwen,structured,5,False,26,20,1,5,5,10,0.38461538461538464,57.7692,318.4615,65.0,5,0.3125,True
qwen:structured:qwen-structured-100,GeneratedGame48,qwen,structured,5,False,26,20,1,5,5,1,0.038461538461538464,65.6154,366.1923,75.0,4,0.25,True
